timestamp,id_trem,linha,id_bloco,tipo_sinalizacao,comprimento_bloco_m,headway_seg,aspecto_sinal,velocidade_permitida_kmh,tempo_ocupacao_circuito_seg
2024-03-04 09:23:31.478862669,B0126,Linha B - CBTC,B-B02,CBTC,738.0,68.8,Amarelo,44.7,58.3
2024-03-04 09:24:22.105971321,A0049,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,245.1,Verde,108.4,31.6
2024-03-04 09:24:26.456601464,B0126,Linha B - CBTC,B-B04,CBTC,513.0,82.1,Amarelo,36.4,50.0
2024-03-04 09:24:35.714403624,B0127,Linha B - CBTC,B-B01,CBTC,784.0,134.5,Verde,87.8,31.1
2024-03-04 09:24:45.544401226,B0124,Linha B - CBTC,B-B05,CBTC,775.0,81.3,Amarelo,48.1,59.7
2024-03-04 09:24:46.189328772,B0126,Linha B - CBTC,B-B03,CBTC,397.0,72.0,Amarelo,41.0,33.8
2024-03-04 09:25:17.038865971,A0049,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,190.8,Verde,118.1,11.2
2024-03-04 09:25:27.687555877,A0050,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,223.1,Verde,112.4,30.9
2024-03-04 09:25:38.745361071,B0127,Linha B - CBTC,B-B02,CBTC,738.0,131.0,Verde,81.6,32.4
2024-03-04 09:26:07.350676150,A0050,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,192.2,Verde,109.2,34.7
2024-03-04 09:26:33.723099866,B0127,Linha B - CBTC,B-B04,CBTC,513.0,125.3,Verde,82.7,23.4
2024-03-04 09:26:37.909677846,A0050,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,217.5,Verde,118.5,21.1
2024-03-04 09:26:44.693287544,B0125,Linha B - CBTC,B-B05,CBTC,775.0,123.4,Verde,82.0,35.6
2024-03-04 09:26:53.455827174,B0127,Linha B - CBTC,B-B03,CBTC,397.0,127.3,Verde,83.4,16.8
2024-03-04 09:27:10.980425559,B0128,Linha B - CBTC,B-B01,CBTC,784.0,156.8,Verde,89.5,31.2
2024-03-04 09:27:53.883612063,A0050,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,243.5,Verde,112.8,29.4
2024-03-04 09:28:05.643499449,B0126,Linha B - CBTC,B-B05,CBTC,775.0,80.0,Amarelo,49.8,56.2
2024-03-04 09:28:14.011383006,B0128,Linha B - CBTC,B-B02,CBTC,738.0,148.5,Verde,81.2,34.4
2024-03-04 09:28:47.928328359,B0129,Linha B - CBTC,B-B01,CBTC,784.0,93.7,Verde,86.9,33.3
2024-03-04 09:28:48.816506713,A0050,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,198.2,Verde,109.7,13.2
2024-03-04 09:28:49.354884982,A0051,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,178.8,Amarelo,55.9,64.2
2024-03-04 09:29:08.989121801,B0128,Linha B - CBTC,B-B04,CBTC,513.0,170.6,Verde,81.6,21.8
2024-03-04 09:29:28.721849109,B0128,Linha B - CBTC,B-B03,CBTC,397.0,142.2,Verde,83.5,17.1
2024-03-04 09:29:29.018005255,A0051,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,180.7,Verde,118.4,31.6
2024-03-04 09:29:33.114741089,B0130,Linha B - CBTC,B-B01,CBTC,784.0,49.4,Vermelho,0.0,564.5
2024-03-04 09:29:50.959285806,B0129,Linha B - CBTC,B-B02,CBTC,738.0,86.0,Amarelo,43.9,63.5
2024-03-04 09:29:59.577006951,A0051,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,195.4,Verde,111.0,22.5
2024-03-04 09:30:12.909997851,B0127,Linha B - CBTC,B-B05,CBTC,775.0,113.2,Verde,86.2,31.4
2024-03-04 09:30:36.145698536,B0130,Linha B - CBTC,B-B02,CBTC,738.0,40.9,Vermelho,2.1,531.4
2024-03-04 09:30:45.937024601,B0129,Linha B - CBTC,B-B04,CBTC,513.0,107.1,Verde,85.0,21.3
2024-03-04 09:30:59.412917758,B0131,Linha B - CBTC,B-B01,CBTC,784.0,91.7,Verde,84.9,34.7
2024-03-04 09:31:05.669751909,B0129,Linha B - CBTC,B-B03,CBTC,397.0,109.6,Verde,89.4,16.2
2024-03-04 09:31:15.550941168,A0051,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,208.5,Verde,119.3,26.7
2024-03-04 09:31:31.123437331,B0130,Linha B - CBTC,B-B04,CBTC,513.0,42.4,Vermelho,7.4,238.8
2024-03-04 09:31:50.856164639,B0130,Linha B - CBTC,B-B03,CBTC,397.0,38.5,Vermelho,4.8,285.8
2024-03-04 09:32:02.443875205,B0131,Linha B - CBTC,B-B02,CBTC,738.0,81.9,Amarelo,38.0,68.0
2024-03-04 09:32:10.483835818,A0051,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,179.9,Amarelo,48.9,28.7
2024-03-04 09:32:32.846349909,A0052,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,223.9,Verde,111.8,33.4
2024-03-04 09:32:48.176019786,B0128,Linha B - CBTC,B-B05,CBTC,775.0,150.5,Verde,82.4,33.1
2024-03-04 09:32:57.421614000,B0131,Linha B - CBTC,B-B04,CBTC,513.0,98.0,Verde,82.8,22.7
2024-03-04 09:33:10.209796115,B0132,Linha B - CBTC,B-B01,CBTC,784.0,129.6,Verde,87.7,31.3
2024-03-04 09:33:12.509470182,A0052,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,218.3,Verde,115.1,32.0
2024-03-04 09:33:17.154341308,B0131,Linha B - CBTC,B-B03,CBTC,397.0,77.1,Amarelo,37.0,37.5
2024-03-04 09:33:43.068471878,A0052,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,208.4,Verde,115.3,21.6
2024-03-04 09:34:13.240753562,B0132,Linha B - CBTC,B-B02,CBTC,738.0,113.9,Verde,86.4,29.5
2024-03-04 09:34:25.123922586,B0129,Linha B - CBTC,B-B05,CBTC,775.0,94.4,Verde,87.2,32.3
2024-03-04 09:34:59.042406095,A0052,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,249.6,Verde,108.6,29.3
2024-03-04 09:35:04.036715791,B0133,Linha B - CBTC,B-B01,CBTC,784.0,127.2,Verde,85.1,32.9
2024-03-04 09:35:08.218492357,B0132,Linha B - CBTC,B-B04,CBTC,513.0,126.7,Verde,87.3,21.2
2024-03-04 09:35:10.310335316,B0130,Linha B - CBTC,B-B05,CBTC,775.0,41.0,Vermelho,5.3,521.5
2024-03-04 09:35:27.951219665,B0132,Linha B - CBTC,B-B03,CBTC,397.0,120.8,Verde,82.5,16.7
2024-03-04 09:35:53.975300745,A0052,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,219.5,Verde,114.3,12.5
2024-03-04 09:36:07.067673238,B0133,Linha B - CBTC,B-B02,CBTC,738.0,98.7,Verde,81.6,31.3
2024-03-04 09:36:36.608511985,B0131,Linha B - CBTC,B-B05,CBTC,775.0,92.9,Verde,89.2,31.5
2024-03-04 09:36:50.259555758,B0134,Linha B - CBTC,B-B01,CBTC,784.0,97.6,Verde,84.7,34.7
2024-03-04 09:37:02.045412033,B0133,Linha B - CBTC,B-B04,CBTC,513.0,124.1,Verde,84.2,21.4
2024-03-04 09:37:21.778139341,B0133,Linha B - CBTC,B-B03,CBTC,397.0,103.5,Verde,89.9,15.8
2024-03-04 09:37:53.290513205,B0134,Linha B - CBTC,B-B02,CBTC,738.0,119.5,Verde,89.4,31.2
2024-03-04 09:38:02.542828583,A0053,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,348.9,Verde,109.9,34.1
2024-03-04 09:38:42.205948856,A0053,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,341.5,Verde,112.3,33.3
2024-03-04 09:38:47.405390342,B0132,Linha B - CBTC,B-B05,CBTC,775.0,123.8,Verde,85.1,32.5
2024-03-04 09:38:48.268252000,B0134,Linha B - CBTC,B-B04,CBTC,513.0,121.1,Verde,85.0,22.3
2024-03-04 09:38:55.476264657,B0135,Linha B - CBTC,B-B01,CBTC,784.0,112.8,Verde,85.7,34.4
2024-03-04 09:39:08.000979308,B0134,Linha B - CBTC,B-B03,CBTC,397.0,97.5,Verde,83.9,16.5
2024-03-04 09:39:12.764950552,A0053,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,367.9,Verde,114.6,22.0
2024-03-04 09:39:58.507222104,B0135,Linha B - CBTC,B-B02,CBTC,738.0,118.2,Verde,89.4,28.9
2024-03-04 09:40:28.738884769,A0053,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,370.1,Verde,117.0,28.5
2024-03-04 09:40:41.232310018,B0133,Linha B - CBTC,B-B05,CBTC,775.0,116.9,Verde,81.7,34.1
2024-03-04 09:40:47.587600638,B0136,Linha B - CBTC,B-B01,CBTC,784.0,116.9,Verde,83.9,32.8
2024-03-04 09:40:53.484960899,B0135,Linha B - CBTC,B-B04,CBTC,513.0,132.9,Verde,82.0,22.4
2024-03-04 09:41:10.592961641,A0054,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,192.6,Verde,109.8,31.6
2024-03-04 09:41:13.217688207,B0135,Linha B - CBTC,B-B03,CBTC,397.0,131.1,Verde,81.8,17.5
2024-03-04 09:41:23.671779419,A0053,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,321.2,Verde,110.0,12.8
2024-03-04 09:41:50.256081914,A0054,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,212.5,Verde,112.9,32.8
2024-03-04 09:41:50.618558085,B0136,Linha B - CBTC,B-B02,CBTC,738.0,128.3,Verde,85.9,31.1
2024-03-04 09:42:20.815083610,A0054,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,170.4,Amarelo,48.2,53.9
2024-03-04 09:42:27.455149985,B0134,Linha B - CBTC,B-B05,CBTC,775.0,106.7,Verde,86.2,31.8
2024-03-04 09:42:45.596296880,B0136,Linha B - CBTC,B-B04,CBTC,513.0,100.7,Verde,86.1,21.1
2024-03-04 09:42:58.030730324,B0137,Linha B - CBTC,B-B01,CBTC,784.0,148.9,Verde,81.9,35.2
2024-03-04 09:43:05.329024188,B0136,Linha B - CBTC,B-B03,CBTC,397.0,106.3,Verde,83.2,17.2
2024-03-04 09:43:36.789017827,A0054,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,204.5,Verde,111.1,29.7
2024-03-04 09:44:01.061687771,B0137,Linha B - CBTC,B-B02,CBTC,738.0,148.6,Verde,86.5,29.9
2024-03-04 09:44:31.721912477,A0054,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,189.3,Verde,117.8,12.0
2024-03-04 09:44:32.671858884,B0135,Linha B - CBTC,B-B05,CBTC,775.0,139.4,Verde,84.7,32.9
2024-03-04 09:44:56.039426566,B0137,Linha B - CBTC,B-B04,CBTC,513.0,133.8,Verde,82.7,21.3
2024-03-04 09:45:01.016322240,B0138,Linha B - CBTC,B-B01,CBTC,784.0,113.7,Verde,84.7,32.1
2024-03-04 09:45:15.772153874,B0137,Linha B - CBTC,B-B03,CBTC,397.0,134.9,Verde,81.5,16.9
2024-03-04 09:46:04.047279687,B0138,Linha B - CBTC,B-B02,CBTC,738.0,109.8,Verde,83.6,33.4
2024-03-04 09:46:08.689662917,A0055,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,271.2,Verde,119.2,31.5
2024-03-04 09:46:24.783194865,B0136,Linha B - CBTC,B-B05,CBTC,775.0,99.4,Verde,88.3,30.3
2024-03-04 09:46:48.352783190,A0055,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,341.1,Verde,113.2,35.4
2024-03-04 09:46:59.025018482,B0138,Linha B - CBTC,B-B04,CBTC,513.0,108.9,Verde,87.1,20.7
2024-03-04 09:47:18.757745790,B0138,Linha B - CBTC,B-B03,CBTC,397.0,137.4,Verde,88.1,16.4
2024-03-04 09:47:18.911784886,A0055,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,261.0,Verde,112.8,23.0
2024-03-04 09:47:19.058833559,B0139,Linha B - CBTC,B-B01,CBTC,784.0,127.7,Verde,82.1,33.5
2024-03-04 09:48:22.089791006,B0139,Linha B - CBTC,B-B02,CBTC,738.0,146.9,Verde,81.6,33.3
2024-03-04 09:48:27.717476620,A0056,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,151.7,Amarelo,57.1,64.3
2024-03-04 09:48:34.885719103,A0055,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,294.6,Verde,118.4,27.2
2024-03-04 09:48:35.226324551,B0137,Linha B - CBTC,B-B05,CBTC,775.0,115.3,Verde,84.1,33.4
2024-03-04 09:49:07.380596893,A0056,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,121.1,Amarelo,60.5,62.0
2024-03-04 09:49:08.028735656,B0140,Linha B - CBTC,B-B01,CBTC,784.0,97.2,Verde,84.7,32.7
2024-03-04 09:49:17.067529801,B0139,Linha B - CBTC,B-B04,CBTC,513.0,150.0,Verde,81.6,23.5
2024-03-04 09:49:29.818613753,A0055,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,278.4,Verde,115.0,12.5
2024-03-04 09:49:36.800257109,B0139,Linha B - CBTC,B-B03,CBTC,397.0,142.3,Verde,85.6,16.9
2024-03-04 09:49:37.939598589,A0056,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,132.4,Amarelo,52.5,45.6
2024-03-04 09:50:11.059693103,B0140,Linha B - CBTC,B-B02,CBTC,738.0,112.3,Verde,87.6,29.6
2024-03-04 09:50:38.211916467,B0138,Linha B - CBTC,B-B05,CBTC,775.0,115.6,Verde,88.9,33.0
2024-03-04 09:50:53.913532806,A0056,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,121.6,Amarelo,68.4,46.8
2024-03-04 09:51:06.037431898,B0140,Linha B - CBTC,B-B04,CBTC,513.0,101.8,Verde,89.8,20.6
2024-03-04 09:51:10.660220694,B0141,Linha B - CBTC,B-B01,CBTC,784.0,135.9,Verde,86.0,33.6
2024-03-04 09:51:25.770159206,B0140,Linha B - CBTC,B-B03,CBTC,397.0,115.3,Verde,84.0,17.4
2024-03-04 09:51:48.846427456,A0056,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,119.5,Amarelo,50.6,26.7
2024-03-04 09:52:07.624374821,A0057,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,234.1,Verde,113.3,32.2
2024-03-04 09:52:13.691178141,B0141,Linha B - CBTC,B-B02,CBTC,738.0,129.6,Verde,81.9,31.5
2024-03-04 09:52:42.982043867,B0142,Linha B - CBTC,B-B01,CBTC,784.0,84.7,Amarelo,38.1,72.6
2024-03-04 09:52:47.287495094,A0057,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,196.0,Verde,115.6,33.3
2024-03-04 09:52:56.254427786,B0139,Linha B - CBTC,B-B05,CBTC,775.0,135.2,Verde,83.5,34.3
2024-03-04 09:53:08.668916936,B0141,Linha B - CBTC,B-B04,CBTC,513.0,129.8,Verde,87.2,21.0
2024-03-04 09:53:17.846496790,A0057,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,234.3,Verde,116.1,21.6
2024-03-04 09:53:28.401644244,B0141,Linha B - CBTC,B-B03,CBTC,397.0,117.7,Verde,87.0,16.4
2024-03-04 09:53:46.013001314,B0142,Linha B - CBTC,B-B02,CBTC,738.0,81.1,Amarelo,45.3,58.0
2024-03-04 09:54:07.945523578,B0143,Linha B - CBTC,B-B01,CBTC,784.0,85.0,Amarelo,37.9,71.3
2024-03-04 09:54:33.820431007,A0057,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,188.0,Verde,117.0,29.4
2024-03-04 09:54:40.990740109,B0142,Linha B - CBTC,B-B04,CBTC,513.0,103.7,Verde,82.6,23.2
2024-03-04 09:54:45.224329883,B0140,Linha B - CBTC,B-B05,CBTC,775.0,102.4,Verde,82.4,33.9
2024-03-04 09:55:00.723467417,B0142,Linha B - CBTC,B-B03,CBTC,397.0,82.9,Amarelo,49.3,28.9
2024-03-04 09:55:10.976481025,B0143,Linha B - CBTC,B-B02,CBTC,738.0,77.0,Amarelo,37.8,71.7
2024-03-04 09:55:28.753325657,A0057,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,227.5,Verde,111.2,12.5
2024-03-04 09:56:05.954219820,B0143,Linha B - CBTC,B-B04,CBTC,513.0,76.8,Amarelo,45.1,41.2
2024-03-04 09:56:17.389558727,A0058,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,267.7,Verde,112.6,33.0
2024-03-04 09:56:25.686947128,B0143,Linha B - CBTC,B-B03,CBTC,397.0,80.4,Amarelo,39.1,36.0
2024-03-04 09:56:30.614714588,B0144,Linha B - CBTC,B-B01,CBTC,784.0,163.7,Verde,89.4,32.9
2024-03-04 09:56:47.855814921,B0141,Linha B - CBTC,B-B05,CBTC,775.0,132.3,Verde,83.8,33.2
2024-03-04 09:56:57.052679000,A0058,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,271.6,Verde,119.1,32.3
2024-03-04 09:57:27.611680696,A0058,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,272.8,Verde,116.7,20.5
2024-03-04 09:57:33.645672035,B0144,Linha B - CBTC,B-B02,CBTC,738.0,124.5,Verde,81.8,33.1
2024-03-04 09:58:16.019831496,B0145,Linha B - CBTC,B-B01,CBTC,784.0,90.0,Amarelo,47.5,60.5
2024-03-04 09:58:20.177638094,B0142,Linha B - CBTC,B-B05,CBTC,775.0,85.3,Amarelo,45.1,61.5
2024-03-04 09:58:28.623410830,B0144,Linha B - CBTC,B-B04,CBTC,513.0,138.1,Verde,81.1,23.3
2024-03-04 09:58:43.585614913,A0058,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,248.1,Verde,118.6,28.1
2024-03-04 09:58:48.356138138,B0144,Linha B - CBTC,B-B03,CBTC,397.0,162.5,Verde,86.7,16.6
2024-03-04 09:59:19.050788943,B0145,Linha B - CBTC,B-B02,CBTC,738.0,108.7,Verde,83.8,30.3
2024-03-04 09:59:38.518509563,A0058,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,240.3,Verde,119.2,11.2
2024-03-04 09:59:45.141117805,B0143,Linha B - CBTC,B-B05,CBTC,775.0,74.4,Amarelo,52.4,52.1
2024-03-04 10:00:14.028527738,B0145,Linha B - CBTC,B-B04,CBTC,513.0,110.1,Verde,84.0,22.9
2024-03-04 10:00:16.141845643,B0146,Linha B - CBTC,B-B01,CBTC,784.0,122.2,Verde,81.3,35.7
2024-03-04 10:00:33.761255046,B0145,Linha B - CBTC,B-B03,CBTC,397.0,109.3,Verde,89.5,16.4
2024-03-04 10:00:52.562898608,A0059,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,244.7,Verde,116.8,31.3
2024-03-04 10:01:19.172803090,B0146,Linha B - CBTC,B-B02,CBTC,738.0,137.7,Verde,81.1,33.0
2024-03-04 10:01:32.226018881,A0059,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,256.2,Verde,119.2,31.2
2024-03-04 10:01:59.235346003,B0147,Linha B - CBTC,B-B01,CBTC,784.0,103.5,Verde,86.6,32.9
2024-03-04 10:02:02.785020577,A0059,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,316.3,Verde,114.8,22.6
2024-03-04 10:02:07.810308815,B0144,Linha B - CBTC,B-B05,CBTC,775.0,139.0,Verde,81.3,35.1
2024-03-04 10:02:14.150541885,B0146,Linha B - CBTC,B-B04,CBTC,513.0,117.2,Verde,82.4,22.4
2024-03-04 10:02:33.883269193,B0146,Linha B - CBTC,B-B03,CBTC,397.0,112.1,Verde,89.7,15.4
2024-03-04 10:03:02.266303450,B0147,Linha B - CBTC,B-B02,CBTC,738.0,108.4,Verde,84.9,31.5
2024-03-04 10:03:18.758954794,A0059,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,274.7,Verde,110.6,29.2
2024-03-04 10:03:24.572454730,B0148,Linha B - CBTC,B-B01,CBTC,784.0,93.2,Verde,85.1,32.4
2024-03-04 10:03:53.215425723,B0145,Linha B - CBTC,B-B05,CBTC,775.0,114.0,Verde,83.5,32.9
2024-03-04 10:03:57.244042245,B0147,Linha B - CBTC,B-B04,CBTC,513.0,93.0,Verde,83.0,23.0
2024-03-04 10:04:13.691849444,A0059,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,287.7,Verde,109.4,13.3
2024-03-04 10:04:16.976769553,B0147,Linha B - CBTC,B-B03,CBTC,397.0,101.6,Verde,87.1,16.7
2024-03-04 10:04:27.603412177,B0148,Linha B - CBTC,B-B02,CBTC,738.0,90.7,Verde,87.4,30.2
2024-03-04 10:05:04.847027045,B0149,Linha B - CBTC,B-B01,CBTC,784.0,95.9,Verde,81.2,34.8
2024-03-04 10:05:22.581150972,B0148,Linha B - CBTC,B-B04,CBTC,513.0,73.3,Amarelo,51.4,35.6
2024-03-04 10:05:35.236493396,A0060,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,250.8,Verde,114.6,30.6
2024-03-04 10:05:42.313878280,B0148,Linha B - CBTC,B-B03,CBTC,397.0,93.9,Verde,88.4,15.5
2024-03-04 10:05:53.337439870,B0146,Linha B - CBTC,B-B05,CBTC,775.0,132.8,Verde,86.9,31.5
2024-03-04 10:06:07.877984492,B0149,Linha B - CBTC,B-B02,CBTC,738.0,114.9,Verde,88.2,30.4
2024-03-04 10:06:14.899613669,A0060,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,315.3,Verde,112.7,32.7
2024-03-04 10:06:45.458615365,A0060,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,265.4,Verde,117.1,21.3
2024-03-04 10:07:02.855723287,B0149,Linha B - CBTC,B-B04,CBTC,513.0,97.5,Verde,88.9,21.5
2024-03-04 10:07:20.746877489,B0150,Linha B - CBTC,B-B01,CBTC,784.0,132.2,Verde,83.2,33.7
2024-03-04 10:07:22.588450595,B0149,Linha B - CBTC,B-B03,CBTC,397.0,105.3,Verde,88.1,16.7
2024-03-04 10:07:36.430940230,B0147,Linha B - CBTC,B-B05,CBTC,775.0,110.3,Verde,82.3,34.2
2024-03-04 10:08:01.432549582,A0060,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,274.8,Verde,114.4,29.8
2024-03-04 10:08:23.777834936,B0150,Linha B - CBTC,B-B02,CBTC,738.0,143.2,Verde,86.4,30.6
2024-03-04 10:08:56.365444232,A0060,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,249.5,Verde,114.8,12.6
2024-03-04 10:09:01.768048957,B0148,Linha B - CBTC,B-B05,CBTC,775.0,86.8,Amarelo,47.6,59.2
2024-03-04 10:09:18.755573731,B0150,Linha B - CBTC,B-B04,CBTC,513.0,142.0,Verde,86.4,20.9
2024-03-04 10:09:38.488301039,B0150,Linha B - CBTC,B-B03,CBTC,397.0,138.4,Verde,85.4,16.6
2024-03-04 10:10:22.837327508,A0061,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,324.5,Verde,119.2,31.6
2024-03-04 10:10:42.042621272,B0149,Linha B - CBTC,B-B05,CBTC,775.0,107.0,Verde,82.0,35.2
2024-03-04 10:11:02.500447781,A0061,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,301.7,Verde,112.0,33.8
2024-03-04 10:11:33.059449477,A0061,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,279.7,Verde,119.8,21.5
2024-03-04 10:12:49.033383694,A0061,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,293.5,Verde,117.4,28.6
2024-03-04 10:12:57.942471716,B0150,Linha B - CBTC,B-B05,CBTC,775.0,143.3,Verde,82.2,34.2
2024-03-04 10:13:43.966278344,A0061,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,245.6,Verde,116.7,12.0
2024-03-04 10:14:01.913823173,A0062,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,212.3,Verde,117.4,29.6
2024-03-04 10:14:41.576943446,A0062,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,193.6,Verde,113.4,34.1
2024-03-04 10:15:12.135945142,A0062,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,195.2,Verde,113.0,22.7
2024-03-04 10:16:28.109879359,A0062,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,222.5,Verde,110.9,28.7
2024-03-04 10:17:23.042774009,A0062,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,202.5,Verde,108.7,13.3
2024-03-04 10:17:34.172715613,A0063,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,199.6,Verde,113.8,30.5
2024-03-04 10:18:13.835835886,A0063,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,233.4,Verde,114.8,33.8
2024-03-04 10:18:44.394837582,A0063,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,217.0,Verde,114.2,23.0
2024-03-04 10:20:00.368771799,A0063,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,233.7,Verde,110.8,28.8
2024-03-04 10:20:55.301666449,A0063,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,209.5,Verde,115.2,12.3
2024-03-04 10:22:25.651268489,A0064,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,290.5,Verde,112.5,32.3
2024-03-04 10:23:05.314388762,A0064,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,263.2,Verde,113.5,34.4
2024-03-04 10:23:35.873390458,A0064,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,335.0,Verde,108.1,24.1
2024-03-04 10:24:51.847324675,A0064,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,257.3,Verde,108.3,29.6
2024-03-04 10:25:46.780219325,A0064,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,282.2,Verde,117.8,11.2
2024-03-04 10:26:14.173008996,A0065,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,239.7,Verde,119.8,31.0
2024-03-04 10:26:53.836129269,A0065,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,223.3,Verde,115.9,33.8
2024-03-04 10:27:24.395130965,A0065,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,242.3,Verde,117.6,20.4
2024-03-04 10:28:40.369065182,A0065,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,209.7,Verde,119.5,27.1
2024-03-04 10:28:57.631829595,A0066,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,185.8,Verde,116.6,30.5
2024-03-04 10:29:35.301959832,A0065,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,249.8,Verde,108.8,13.1
2024-03-04 10:29:37.294949868,A0066,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,166.0,Amarelo,55.6,70.2
2024-03-04 10:30:07.853951564,A0066,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,168.1,Amarelo,48.8,52.2
2024-03-04 10:31:23.827885781,A0066,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,177.8,Amarelo,68.4,50.0
2024-03-04 10:31:49.634596755,A0067,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,161.0,Amarelo,64.5,57.8
2024-03-04 10:32:18.760780431,A0066,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,157.5,Amarelo,53.8,26.6
